le100kb	3537	39.6381
le100kb	1049	33.2698
le100kb	2508	41.9059
le100kb	5984	38.369
le100kb	1683	38.3838
le100kb	1020	41.1765
le100kb	1303	32.2333
le100kb	2762	38.1245
le100kb	1116	37.3656
le100kb	2521	32.6061
le100kb	1260	43.254
le100kb	1144	38.8112
le100kb	1033	41.3359
le100kb	1063	43.4619
le100kb	1268	37.776
le100kb	3375	44.4444
le100kb	1224	42.7288
le100kb	2477	38.5143
le100kb	1086	37.1087
le100kb	1485	32.1886
le100kb	1109	34.1749
le100kb	3077	43.5164
le100kb	1222	46.072
le100kb	1142	48.7741
le100kb	1029	41.8853
le100kb	1775	46.0282
le100kb	1041	38.4246
le100kb	1126	40.3197
le100kb	1032	39.7287
le100kb	2005	37.606
le100kb	1129	29.0523
le100kb	1192	38.5906
le100kb	1152	44.7917
le100kb	1443	40.7484
le100kb	1106	42.3146
le100kb	1073	38.3038
le100kb	1690	41.3018
le100kb	1712	40.1869
le100kb	3502	42.5757
le100kb	1060	47.6415
le100kb	1059	35.3163
le100kb	2642	37.4338
le100kb	1224	37.5817
le100kb	1619	35.2069
le100kb	1890	37.037
le100kb	1766	37.5425
le100kb	1064	39.9436
le100kb	1155	32.5541
le100kb	1159	31.8378
le100kb	1118	37.4776
le100kb	1195	38.3264
le100kb	1148	38.5017
le100kb	3102	40.4578
le100kb	1056	38.2576
le100kb	3173	38.8906
le100kb	1010	40.297
le100kb	1110	43.7838
le100kb	2522	33.8224
le100kb	1019	43.3759
le100kb	1166	45.1115
le100kb	1961	35.5431
le100kb	1271	32.7301
le100kb	1027	33.0088
le100kb	1393	39.1242
le100kb	1162	45.0947
le100kb	1054	36.3378
le100kb	1297	35.9291
le100kb	1166	40.8233
le100kb	2342	40.3074
le100kb	1218	46.6338
le100kb	1147	42.1099
le100kb	1056	33.5227
le100kb	2836	30.9591
le100kb	1063	37.7234
le100kb	1136	32.7465
le100kb	1356	40.2655
le100kb	1087	42.2263
le100kb	1322	39.2587
le100kb	1169	45.0813
le100kb	1176	46.2585
le100kb	1139	44.0737
le100kb	1075	37.3023
le100kb	3499	37.4678
le100kb	1360	40.2206
le100kb	1330	36.7669
le100kb	1068	40.6367
le100kb	1241	43.3521
le100kb	1042	44.1459
le100kb	1863	45.4106
le100kb	1270	46.9291
le100kb	1158	37.7375
le100kb	2899	45.9124
le100kb	1116	41.7563
le100kb	1333	41.7104
le100kb	1304	41.7945
le100kb	1683	42.246
le100kb	2096	37.4523
le100kb	1098	33.2423
le100kb	1012	37.6482
le100kb	1010	29.3069
le100kb	3046	46.1589
le100kb	1010	44.2574
le100kb	3154	53.012
le100kb	1090	32.9358
le100kb	1170	30.8547
le100kb	1012	45.6522
le100kb	1053	38.8414
le100kb	1230	42.439
le100kb	1171	46.5414
le100kb	1637	46.0599
le100kb	11763	10.0145
le100kb	5520	35
le100kb	2728	40.7991
le100kb	1243	41.1102
le100kb	2694	38.3073
le100kb	1029	41.2051
le100kb	1946	35.149
le100kb	1132	35.689
le100kb	1131	36.6932
le100kb	1058	32.3251
le100kb	1029	44.0233
le100kb	1111	40.054
le100kb	1181	48.2642
le100kb	1283	42.3227
le100kb	1525	38.9508
le100kb	1440	41.9444
le100kb	1144	41.2587
le100kb	1382	42.8365
le100kb	1037	39.4407
le100kb	1122	49.287
le100kb	1227	44.9063
le100kb	2206	47.5975
le100kb	1146	41.0122
le100kb	1690	44.7337
le100kb	2063	37.7605
le100kb	1140	37.5439
le100kb	1136	49.7359
le100kb	1429	39.888
le100kb	3374	38.0261
le100kb	1456	42.9945
le100kb	1014	46.0552
le100kb	1182	37.4788
le100kb	1163	41.1866
le100kb	1072	43.0037
le100kb	1756	44.0205
le100kb	1141	38.475
le100kb	1171	47.1392
le100kb	2232	37.0072
le100kb	1051	37.393
le100kb	1341	39.299
le100kb	1030	38.835
le100kb	1039	42.1559
le100kb	1202	44.9251
le100kb	1383	45.2639
le100kb	2709	51.7165
le100kb	1277	37.2749
le100kb	13079	16.5915
le100kb	3713	40.6141
le100kb	3341	37.5337
le100kb	4197	37.2409
le100kb	4059	45.7748
le100kb	3195	44.2879
le100kb	2922	46.8172
le100kb	12513	14.9924
le100kb	5564	42.128
le100kb	12001	24.7063
le100kb	19524	17.7781
le100kb	2200	60.5909
le100kb	1262	61.0143
le100kb	4465	51.1086
le100kb	2291	35.0502
le100kb	1189	60.6392
le100kb	2060	60.7282
le100kb	1832	61.0808
le100kb	2529	60.3796
le100kb	1029	62.1963
le100kb	2198	55.141
le100kb	1849	55.4354
le100kb	5891	57.9868
le100kb	1146	52.356
le100kb	1076	61.3383
le100kb	1227	61.0432
